Dimension,Spin_Configuration,Spin_Parameter_a,EFT_Coupling_Lambda,Mass_M,Weyl_Boost_Weight_2,KY_Residual_Norm,Love_Number_k2,RG_Scale_r,Model_Variant
5,Single-Spin,0.40752414231029899,0.2472679236308504,1,0.0020237156275158636,0.0018493872541565932,0.0053924744800545581,11.451413784176111,rigidification_benchmark
8,Single-Spin,0.17955412413020808,0.074548297771963298,1,0.002465886386965739,0.0018297466132974212,0.0066171220162211351,10.465874381735921,rigidification_benchmark
8,Single-Spin,1.3974769930580193,0.16743156172568352,1,0.41637823137320595,0.33545849084811458,1.1803227593056649,11.370996662322431,rigidification_benchmark
7,Single-Spin,1.4270226693396233,0.094390462066655981,1,0.16033713420799264,0.11849507763151516,0.44029701131144805,12.564443777408451,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,0.021479052224577404,0.26459225865981073,1,2.5776281661300852e-08,2.5103717568298135e-08,0.023522262227672133,9.2259352533146739,rigidification_benchmark
9,Generic-Multi-Spin,0.51858958662094634,0.01562139450951293,1,0.0047611804171501437,0.0035374049144667285,0.012247542983659619,12.047682929970325,rigidification_benchmark
5,Generic-Multi-Spin,0.98813239409022036,0.22041627424042581,1,0.049174340457076159,0.040798237491080726,0.132079792780398,8.8619112255983055,rigidification_benchmark
6,Single-Spin,0.91924912705111406,0.038436564686820843,1,0.027230140867806112,0.020866703136536983,0.073144200208301272,8.9310441830195479,rigidification_benchmark
7,Single-Spin,0.63728201347707769,0.17057543604644201,1,0.064613525920277498,0.061265628538886591,0.18246223139249509,11.532014462724328,rigidification_benchmark
7,Single-Spin,0.32767207597020459,0.1465762226161724,1,0.011842333314099236,0.0090891284864849514,0.032695296635548717,10.83538124486804,rigidification_benchmark
9,Generic-Multi-Spin,1.1706273616320295,0.23943452646303551,1,0.50344213708885166,0.44887226577726352,1.3379059995497857,12.751586701441557,rigidification_benchmark
5,Single-Spin,1.1287813970553595,0.05294103991371487,1,0.01807206404070304,0.017058036687609836,0.05035271652650232,10.068539479281753,rigidification_benchmark
8,Single-Spin,0.2843748943762584,0.18331752701125109,1,0.018501652044286197,0.014864459977988444,0.050071121491327641,10.418568552844226,rigidification_benchmark
5,Single-Spin,0.63100259597653052,0.13236469728138206,1,0.005958186793138592,0.0049331375919821879,0.016241200629716075,11.512631827034056,rigidification_benchmark
5,Generic-Multi-Spin,0.9114283783615138,0.22698538539033011,1,0.032036789017899046,0.024637090097447235,0.087125151583579946,9.3505539703182876,rigidification_benchmark
9,Generic-Multi-Spin,1.030125702909191,0.10947628627829813,1,0.16806930529078543,0.13743296414274056,0.43890366286229821,11.531293144170196,rigidification_benchmark
6,Single-Spin,0.56210276395557823,0.27675298275853788,1,0.057796346327315409,0.056841471355899696,0.15197640929921793,11.578174068406224,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,0.02799735302379355,0.00082852018997445708,1,3.5058890179805522e-13,2.3728939787802384e-13,5.2193356525782638e-05,9.2589834012091163,rigidification_benchmark
6,Single-Spin,1.434967874713541,0.20854850003380238,1,0.3283759518977698,0.26071867001485344,0.87407989731306857,11.231255752313881,rigidification_benchmark
5,Generic-Multi-Spin,1.3706688637248463,0.13082106040513983,1,0.090869631946151427,0.073399852962606746,0.24537987874841244,10.889550882857293,rigidification_benchmark
5,Single-Spin,0.15125044431173151,0.26118589110818691,1,5.7966068455481017e-05,4.367031522788372e-05,0.00015249638569583891,9.9972468325868249,rigidification_benchmark
9,Generic-Multi-Spin,0.39202319023878596,0.0591700511675654,1,0.0089148404735186759,0.0070747317162393516,0.024596524640767111,12.383633842878044,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,1.0475066644737496,0.15380654414045067,1,8.1330732601197344e-09,8.2557648191062599e-09,0.0068418739571515447,8.5292211933992803,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,0.78828543624026237,0.037379732874857262,1,4.9342297487620152e-10,5.0059103090945837e-10,0.015749424281574352,8.8009201963432133,rigidification_benchmark
6,Single-Spin,0.69518287496429498,0.20467223421903422,1,0.082926285150650647,0.068974145959847133,0.21495547261313133,10.758884244412183,rigidification_benchmark
5,Generic-Multi-Spin,0.26693241970572806,0.077610519496358943,1,0.00015334056578120961,0.00010262782543224173,0.00040757403900093265,9.1785927210003138,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,1.2989367886018632,0.2853188429456977,1,2.8650278213903475e-08,2.8050376851283571e-08,0.020023656444812254,11.711949864868075,rigidification_benchmark
8,Generic-Multi-Spin,1.220168900183904,0.088816421160465106,1,0.14769374639491992,0.13992244350676319,0.40571631285712872,9.748527737241238,rigidification_benchmark
5,Generic-Multi-Spin,0.18823390919790606,0.29359528145143482,1,0.00012491177719056582,9.7802390115637056e-05,0.00033563459261654283,10.710996218957007,rigidification_benchmark
9,Generic-Multi-Spin,0.72197311920195628,0.025880630979973826,1,0.016158407984617845,0.014972402898458354,0.043921617907164534,11.382854459993542,rigidification_benchmark
5,Generic-Multi-Spin,0.81496052745181968,0.19610302463453172,1,0.019639914750265112,0.014432231878244764,0.054226478618054796,11.307434761431068,rigidification_benchmark
8,Single-Spin,1.1211477399034278,0.069790053047464232,1,0.09530573795416436,0.079620633437485794,0.2699993623164042,12.710716507304459,rigidification_benchmark
6,Generic-Multi-Spin,0.46559488775832675,0.16266895395573044,1,0.022553611105850763,0.017292097755472476,0.060775160804551781,9.976334781199693,rigidification_benchmark
7,Single-Spin,0.11933338708578889,0.11990792981979903,1,0.0014583891379132455,0.001161932843051994,0.0039628636447829524,11.011453639343381,rigidification_benchmark
9,Generic-Multi-Spin,1.3388669595250078,0.25203078173947707,1,0.5834750337755763,0.47212643244622726,1.5781967267163894,10.801682090107352,rigidification_benchmark
5,Single-Spin,1.4616436811612854,0.010862801099004223,1,0.011801483576420262,0.0088280056950418226,0.030754697213189429,9.327418805565685,rigidification_benchmark
5,Generic-Multi-Spin,0.054786882025267929,0.21565288863245119,1,8.1597773498405505e-07,7.0176872615269468e-07,2.2555027768225496e-06,11.532222080044448,rigidification_benchmark
8,Single-Spin,0.48340353821156923,0.099149305815838279,1,0.021280377670891085,0.017993701278735452,0.05759654672064355,10.111736140586435,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,0.95135852972741886,0.26935546545444705,1,3.4933692817198463e-08,2.3896915154230067e-08,0.043434521253911756,11.278649565856904,rigidification_benchmark
5,Single-Spin,0.87962575892548822,0.14181300688086917,1,0.020207558599609456,0.018332476885568848,0.054208312549908787,10.541213894728571,rigidification_benchmark
5,Generic-Multi-Spin,0.59908625398677495,0.23467567377318629,1,0.0075277881231871112,0.0060116336609481969,0.020399526230964506,8.5957473758608103,rigidification_benchmark
9,Generic-Multi-Spin,0.35794730713198614,0.043199959235462361,1,0.0062112113028286774,0.0054255447229242569,0.017083729477737574,12.841933294385672,rigidification_benchmark
8,Generic-Multi-Spin,1.2024217572488505,0.17533403839761766,1,0.32675739288735217,0.2701754060814146,0.87405769618915541,11.171078621316701,rigidification_benchmark
8,Generic-Multi-Spin,1.2138099084667182,0.0040609663450997327,1,0.0061770260817918038,0.0046557274381898448,0.016545254592161381,12.915316728316247,rigidification_benchmark
8,Single-Spin,0.36926357990695352,0.20883267410253828,1,0.040903885733967013,0.032100446366015653,0.10649928045112884,10.647708747442811,rigidification_benchmark
9,Generic-Multi-Spin,0.58699142706503904,0.11093276841587947,1,0.060278414891677935,0.054194481441331446,0.16752843594800462,12.153645473252983,rigidification_benchmark
7,Single-Spin,0.86755131344118996,0.28115716477982605,1,0.24023432287639326,0.19955790636384149,0.67921208345434592,9.6833022372797135,rigidification_benchmark
6,Single-Spin,0.93928410380036009,0.13499190722493176,1,0.082761105837918181,0.067335071478246827,0.20489446238946779,9.0711787145584815,rigidification_benchmark
8,Single-Spin,0.47130873643485555,0.2278728108425867,1,0.067692771205513799,0.052647376629361455,0.18521906074371175,11.869220551941543,rigidification_benchmark
9,Generic-Multi-Spin,0.066103179945257495,0.055000469452141786,1,0.00037609714082237968,0.00026929790609738543,0.00098204270714306982,11.588411219138653,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,1.4730318519363925,0.18711616883828863,1,1.889553093180357e-08,1.209679456559893e-08,0.010781949020694294,12.421216106414795,rigidification_benchmark
8,Single-Spin,1.3501864536567079,0.077308758018219847,1,0.12708739925429799,0.12720760144972718,0.3225918896561511,12.094197678752243,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,0.13071831694692376,0.28210599808519798,1,5.1819849057467359e-08,2.7512373591025277e-08,0.016461659313226251,10.168924490641803,rigidification_benchmark
6,Generic-Multi-Spin,0.45352294280679156,0.032994881693020464,1,0.005308063233028534,0.0050226232435468159,0.014207539470920409,11.732537480350583,rigidification_benchmark
6,Single-Spin,1.1090504124489287,0.20319903862224054,1,0.1831080579152437,0.13690091687686395,0.50583000790790422,10.054527368210255,rigidification_benchmark
5,Generic-Multi-Spin,0.80286321955456019,0.058299669979196979,1,0.006831373915489946,0.0058700002906679682,0.017724814785834746,9.5516593083739281,rigidification_benchmark
6,Single-Spin,0.70990119939544327,0.15116033416212538,1,0.067561886070790791,0.068397559985697381,0.18578687660815651,11.788616352993994,rigidification_benchmark
5,Generic-Multi-Spin,0.19961886420406311,0.12700254012280238,1,8.4159327463557428e-05,6.2743525612536343e-05,0.00022750729434560236,8.968907876405865,rigidification_benchmark
6,Single-Spin,1.2314884138728437,0.2591437718184888,1,0.36703154553114992,0.27490029729903309,0.9549020525907963,10.590629639849066,rigidification_benchmark
5,Single-Spin,1.3110115917042551,0.11901935660942738,1,0.069034553473589402,0.0575518337047436,0.18982807959726652,9.967723642475903,rigidification_benchmark
7,Single-Spin,0.2790268890093705,0.24940242403781229,1,0.018433387894215298,0.014522526901076386,0.051244079443588463,11.822832503449172,rigidification_benchmark
6,Single-Spin,0.68386624457123413,0.065990261227144867,1,0.018388826443681699,0.013767407662300937,0.049254088566386224,9.0009742624126368,rigidification_benchmark
9,Generic-Multi-Spin,0.77689764264048822,0.1606083744240217,1,0.12165592307719232,0.094464297971845732,0.33262266071223628,12.358816618286074,rigidification_benchmark
6,Single-Spin,1.0361188513167361,0.02559759796385281,1,0.018985510205547628,0.014706339266781382,0.049249699609290792,10.736703929305076,rigidification_benchmark
6,Single-Spin,0.38070653470070293,0.19287171953202134,1,0.021713149044343599,0.019083822590580238,0.057469979451464939,9.2761646670289331,rigidification_benchmark
7,Single-Spin,0.16334488847035172,0.084413377956625082,1,0.0024338121621152748,0.0018428657940275856,0.0064340607849121632,12.641045808885247,rigidification_benchmark
6,Single-Spin,1.3827436472699988,0.29213993813130168,1,0.44553798797505134,0.32730049487434926,1.243765516133801,9.5957383465021842,rigidification_benchmark
6,Generic-Multi-Spin,1.4470655597861335,0.045845021455672576,1,0.066138873429217537,0.06190540158728923,0.17724776306298018,9.4887249281629913,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,0.04006894035723526,0.17620327182787099,1,2.0931705208140622e-08,1.1396372428690398e-08,0.010038205846656777,11.90150066530332,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.55071747647634983,0.14385397617728543,1,1.1269661605131033e-08,7.2138539467007338e-09,0.0066360783089979645,10.721986604761332,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,1.0188065663955845,0.23849304406224192,1,3.4573550585681273e-08,1.9845763669870317e-08,0.058383091882646794,13.287494167871774,rigidification_benchmark
6,Generic-Multi-Spin,0.9001092222906677,0.10236329172895291,1,0.051226259706824491,0.033159827899735199,0.13824401437308834,11.556314187869429,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,0.61961728335228006,0.26965836798520104,1,4.2557336007786453e-08,2.6851265949367383e-08,0.010922945492000241,11.556858049426229,rigidification_benchmark
5,Single-Spin,0.29644645656467788,0.012337135513246059,1,4.5175677767172085e-05,3.5090173406261068e-05,0.00012599454236962378,10.810672130901366,rigidification_benchmark
5,Generic-Multi-Spin,1.1408790625707126,0.22003887863173616,1,0.073730953103102917,0.051390765906719385,0.18984264489772398,8.3264494612812996,rigidification_benchmark
6,Generic-Multi-Spin,1.1592624220635426,0.10632036385008134,1,0.099102895512008141,0.089870523949953221,0.26578236138448597,9.6441156154498451,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.31633252449246407,0.27654054021924451,1,3.9434115724988345e-08,2.6544431318240407e-08,0.0091910573894012047,13.042865473683923,rigidification_benchmark
6,Generic-Multi-Spin,0.64939935916313807,0.008673049046888948,1,0.0022883066424893702,0.0017800485412364142,0.0062291629602614041,9.3382037843577557,rigidification_benchmark
9,Generic-Multi-Spin,0.93130103141995701,0.213449692052464,1,0.26841276775939243,0.23293892056194207,0.71466597842810287,12.024841718561948,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,1.0001843236040855,0.050383460442882964,1,1.4612679576951438e-09,8.6823623778282529e-10,0.018553710436146717,11.956149150058627,rigidification_benchmark
9,Generic-Multi-Spin,0.53070695186424621,0.18250409507716633,1,0.066477632968217626,0.056106584843539566,0.18086643615279344,10.303458148334176,rigidification_benchmark
8,Single-Spin,0.010139520304076373,0.13960852284484637,1,1.5819768035741598e-05,1.2949855904163147e-05,4.3821113940948994e-05,12.333833585400134,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,1.4156577549161584,0.23248520646771789,1,1.9911839571203479e-08,1.9104660240580497e-08,0.072863786970911198,9.9065323024988174,rigidification_benchmark
7,Single-Spin,1.386134935459733,0.028378793572453785,1,0.038786693892034839,0.032770850494226449,0.10467498246351975,9.1652214439585808,rigidification_benchmark
5,Single-Spin,0.16819169068226686,0.19858717049645727,1,5.9133309138167353e-05,5.377733018972796e-05,0.00016298783969493415,10.871636457275599,rigidification_benchmark
7,Single-Spin,0.41957283091019187,0.081925168002795437,1,0.013912433913641472,0.012997254442432112,0.039154312981899808,10.609325259085745,rigidification_benchmark
9,Generic-Multi-Spin,1.0765336254893654,0.28671747282163706,1,0.41147362417508532,0.35449959531471625,1.059655207186682,12.953630017302931,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,0.77335614926370511,0.12239107432703022,1,6.1949478786969189e-09,5.1724874729433488e-09,0.010902990916980573,11.875655283033847,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,0.67880058567388535,0.25452737077458015,1,3.1031559148194427e-08,2.3823554363525529e-08,0.019668766714294007,10.334049126226455,rigidification_benchmark
8,Single-Spin,0.23991884855646456,0.062911529164313348,1,0.0041155684096953783,0.0032099967919883058,0.011259653574412365,11.403350357804447,rigidification_benchmark
6,Single-Spin,1.2704694999025603,0.15577641334202513,1,0.18222614090044603,0.13224093021781602,0.48500723299278975,9.5371322508901351,rigidification_benchmark
7,Single-Spin,1.2495620733028194,0.070748212027219134,1,0.088111298034482338,0.071241499586670226,0.2366474642032512,11.922848864085973,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,0.2190793693944868,0.1653712604722325,1,1.6011757983374944e-08,9.5207802675084919e-09,0.011236036551034861,11.636601554881782,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,0.74001300188239105,0.1142610124200089,1,5.4701547389942487e-09,4.4868993717906299e-09,0.010830184395391554,10.907171407993882,rigidification_benchmark
9,Generic-Multi-Spin,0.83445484291848071,0.24463985985361042,1,0.22433372668733306,0.15343564381942035,0.59284096340353343,10.483030924759806,rigidification_benchmark
8,Single-Spin,1.0908494353898874,0.089175951081493871,1,0.14921654786478603,0.11244036210339937,0.41036317898130464,10.08597303032875,rigidification_benchmark
6,Single-Spin,0.43382069337295093,0.29689829126138706,1,0.047344626547276544,0.036931987770750511,0.12907501545919298,10.851164938230067,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.10038765777454246,0.020834702974975111,1,2.5310589452068852e-10,1.5096513309465376e-10,0.0013269723253111966,10.586704340670257,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,1.3184446251057387,0.18811375979128014,1,2.2012539372958624e-08,1.2693489606835389e-08,0.02275299982710887,13.42650471739471,rigidification_benchmark
7,Single-Spin,1.4767557333347472,0.14861747019084637,1,0.32221867629505296,0.29753642286284948,0.87636269960138158,11.10183430518955,rigidification_benchmark
7,Generic-Multi-Spin,0.07135265174876898,0.24325160282766634,1,0.0011337336812506148,0.00091082813455150473,0.0030499288778374259,9.8079201719723645,rigidification_benchmark
8,Generic-Multi-Spin,0.50986818793845545,0.04108192083145585,1,0.011636447627827017,0.0094311272071191665,0.0317599970099669,12.736172495316714,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,0.97927618176815745,0.17144439119843768,1,1.9815439961419757e-08,1.0442950152342557e-08,0.0019950048544571009,11.304366856999696,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,0.86361143630214965,0.017096025083346296,1,1.1113035340180987e-10,1.0105948511774424e-10,0.0051500323835116709,9.6663495507091284,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,0.58159461101922671,0.22480198819661981,1,2.0641174222370116e-08,1.8699224883492477e-08,0.0081230820700045232,11.670458282623439,rigidification_benchmark
6,Single-Spin,0.33057967171903607,0.097604724022861578,1,0.0068326471774119626,0.0054349851917444352,0.017904822515625803,8.8670915004797273,rigidification_benchmark
9,Generic-Multi-Spin,1.1735789472002518,0.2648948650309732,1,0.43054743443768684,0.3954926506372517,1.1453196068705735,12.495807032287122,rigidification_benchmark
6,Single-Spin,1.1719969620980863,0.016554583044764589,1,0.014005256101736014,0.012458202877533792,0.037742430929459253,10.606633776146918,rigidification_benchmark
7,Single-Spin,0.32905472670278235,0.22428143099715747,1,0.023590082364307083,0.021952771919775908,0.064373268116441201,9.8836285337805752,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,0.58046459930940619,0.098436577362935068,1,4.6615967505099241e-09,3.274025336683476e-09,0.0095380566098136384,12.223867252096534,rigidification_benchmark
6,Generic-Multi-Spin,0.86235536421437375,0.26571098223848638,1,0.12814194179208638,0.12493750505842151,0.34728092730842686,9.9856302098371081,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,0.9810584330026777,0.14813096799165942,1,7.6378581740853973e-09,7.9009555879776162e-09,0.01414827583008344,9.5923632900230587,rigidification_benchmark
5,Generic-Multi-Spin,0.51157051152908051,0.24274936561350247,1,0.0048773158934109556,0.0038224045531030297,0.012701986521583598,11.270798933692276,rigidification_benchmark
7,Single-Spin,0.072671485811952499,0.041858833214551215,1,0.0002097019848061464,0.00016586606251829233,0.00053828716047264627,9.2806880256161097,rigidification_benchmark
6,Generic-Multi-Spin,1.4781777402179026,0.17224218953823578,1,0.28939183963887904,0.23593939646856738,0.79325615570123564,11.206390174385159,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,1.3201355607951992,0.089863886506252932,1,4.484351376222418e-09,2.7415998127283286e-09,0.013005278938009585,12.435621616337448,rigidification_benchmark
7,Single-Spin,0.10218140866588149,0.29756534072944335,1,0.0035973413365170286,0.0028971306225007909,0.0098829279577369346,10.704951218888164,rigidification_benchmark
6,Generic-Multi-Spin,0.43523120059928766,0.020442328675850295,1,0.0026081341247002504,0.0018295366589310364,0.0072345002447458768,10.952865731716155,rigidification_benchmark
7,Single-Spin,1.0921796573542357,0.18773712050713226,1,0.18751644226489622,0.17265114840501977,0.51006973446466342,9.5069618654437367,rigidification_benchmark
8,Generic-Multi-Spin,0.83296417336137496,0.071381224376333888,1,0.05485238891935338,0.048369068355290493,0.15188008266711678,10.122737202700227,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,0.73839662956542329,0.16602000895390753,1,1.1216297350840433e-08,9.7440117285763967e-09,0.013195145469313444,10.790088001452386,rigidification_benchmark
7,Single-Spin,0.21785768452151308,0.11392356007894502,1,0.0046141781750709447,0.0035395362229236247,0.01260105700992112,10.211077584512532,rigidification_benchmark
9,Generic-Multi-Spin,1.2483977861338509,0.24428152267342715,1,0.53834539802481762,0.41903941580468462,1.4389141455853875,13.375696557294578,rigidification_benchmark
7,Single-Spin,1.2692365500596416,0.12278573743688502,1,0.17231232917429418,0.13210026293049554,0.45971071627369359,9.2138014064170424,rigidification_benchmark
6,Generic-Multi-Spin,0.23876582635744104,0.25490172124799804,1,0.011178137098155598,0.0087402680797106346,0.030490713957632906,11.249304073676466,rigidification_benchmark
5,Generic-Multi-Spin,0.67729865114683474,0.062225882550284273,1,0.0038125080179629337,0.0028871661995364547,0.010082860048457048,9.7681442573666573,rigidification_benchmark
7,Single-Spin,0.77175104191668231,0.15510707506323887,1,0.079808138668732528,0.06634232063872969,0.21054538729997618,12.018883874733001,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,1.0779325101276636,0.028718534724247645,1,4.6424621015067141e-10,2.7722730075163493e-10,0.0022568558929442501,12.853127788659185,rigidification_benchmark
8,Generic-Multi-Spin,0.42091467546257844,0.19894321886591054,1,0.035909217417977292,0.032647418320987061,0.094632707354937881,10.737191264890134,rigidification_benchmark
9,Generic-Multi-Spin,0.16987100378368891,0.081294444464410656,1,0.0023018071006826561,0.0018403466828849028,0.0063192722641405262,11.886374399252237,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,1.3879403089391105,0.286066435529232,1,3.3814744702907763e-08,2.8226661416491152e-08,0.16143362214591073,9.4731731305830174,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,1.4169653240093971,0.049549318292079494,1,9.3197125251176146e-10,8.516375401368206e-10,0.010932995431418737,9.5849096340127282,rigidification_benchmark
9,Generic-Multi-Spin,0.011572792157176881,0.18169026668038313,1,3.446591378989491e-05,2.7819274235414426e-05,9.6655666825466632e-05,13.528079125285149,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.53247793812882149,0.1401476760726981,1,1.0998110633939056e-08,7.1703099613597725e-09,0.0049097326862514949,10.189263124391436,rigidification_benchmark
9,Generic-Multi-Spin,1.0018979121646554,0.2330080524779102,1,0.25068284106842165,0.20355871101503292,0.67187670583494741,12.097667896840722,rigidification_benchmark
7,Single-Spin,0.93015939712209816,0.105541162656256,1,0.074173996766220468,0.065521410565586483,0.20810655032859723,11.472631313931197,rigidification_benchmark
9,Generic-Multi-Spin,0.64815490966340061,0.27574503069017642,1,0.16675990712958708,0.1447115922536524,0.45588101239493034,10.367777966149152,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,0.31473891680226013,0.0091572624353459097,1,4.4637028782052065e-11,2.7963208903122239e-11,0.00094291630390236521,11.805893570743502,rigidification_benchmark
9,Generic-Multi-Spin,1.1577490996353272,0.21395421807735787,1,0.30313720359294744,0.23505478362126897,0.82374302650244069,11.753777146991343,rigidification_benchmark
5,Generic-Multi-Spin,1.142489891807231,0.10304893834298198,1,0.039224395360326049,0.031716681023941727,0.10673048972848347,9.0706959334202111,rigidification_benchmark
9,Generic-Multi-Spin,0.29795411298122443,0.27032770626398733,1,0.027140000584589135,0.022863685268272833,0.075967827130702395,11.839048530161381,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,0.62076458366180765,0.011942472403391264,1,4.991299385470468e-11,4.8765779755066422e-11,0.00066934151168679076,9.448375916108489,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.90133645024409048,0.21966452815831827,1,2.701275825147948e-08,1.6438490581023053e-08,0.025773577398015418,12.792120044026523,rigidification_benchmark
5,Single-Spin,1.0170069148057028,0.046475744994057343,1,0.012526378184342286,0.009783976550292988,0.032698286083252627,11.167070872616023,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,0.5490438852644236,0.17685430912027603,1,1.9940563384282023e-08,1.0582944648168246e-08,0.039719482205761193,11.519773677177728,rigidification_benchmark
6,Generic-Multi-Spin,0.038721373915352859,0.14351423502549157,1,0.00014268132044016168,0.00011785132754514049,0.00039318282947335269,11.311159621737897,rigidification_benchmark
8,Generic-Multi-Spin,1.4456609532583393,0.23813699569278865,1,0.48384592338028015,0.37065858715940653,1.3575778482276735,9.6017556003294882,rigidification_benchmark
5,Generic-Multi-Spin,1.3810357805989244,0.025058444736001086,1,0.022073996095634894,0.017921380397735668,0.05913329407102607,9.8916946114040911,rigidification_benchmark
5,Generic-Multi-Spin,0.1615796240952723,0.19234887352182903,1,5.1089535750413757e-05,4.515867589088201e-05,0.00013934999482167356,10.967712415382266,rigidification_benchmark
5,Generic-Multi-Spin,0.37926754095810655,0.085247520107428545,1,0.00062661311199184542,0.00049000859059903203,0.0017411766460665563,8.519390657544136,rigidification_benchmark
9,Generic-Multi-Spin,1.0348055603340016,0.29295376652808486,1,0.46613349308025259,0.40445206690791702,1.2652464221835669,12.42080166162923,rigidification_benchmark
7,Single-Spin,0.77841668695819932,0.11853514322097042,1,0.063835175947259362,0.050222409202400453,0.17315677026466991,11.136683530267328,rigidification_benchmark
9,Generic-Multi-Spin,0.6854655741509339,0.24889789801291842,1,0.12550664672319561,0.10273032828995492,0.33371408511592537,10.700471127592028,rigidification_benchmark
9,Generic-Multi-Spin,0.28026561661961213,0.066769462420970205,1,0.0062734107510459903,0.0048784547296253141,0.016976570894872669,13.480783336050809,rigidification_benchmark
7,Single-Spin,1.312147504112618,0.16140388395308983,1,0.26110890911643425,0.22151952873104264,0.71104735769070304,10.082462438475341,rigidification_benchmark
7,Single-Spin,1.2327387640711236,0.057467816639123488,1,0.10506540384301541,0.084813328930407467,0.27872400691973082,11.608877398166806,rigidification_benchmark
5,Generic-Multi-Spin,0.20074315402438772,0.15034421695461217,1,9.0196742167589485e-05,6.313614014171018e-05,0.0002341344948682504,8.4280238952487707,rigidification_benchmark
5,Generic-Multi-Spin,0.71143186630119293,0.12754398216138407,1,0.0084947586277205785,0.0071411325436343065,0.022146748139266984,11.209604255855083,rigidification_benchmark
7,Single-Spin,0.80445092654622163,0.25966432901795117,1,0.17593937435234056,0.13375467171134434,0.49947170277355529,10.553361034113914,rigidification_benchmark
8,Generic-Multi-Spin,1.1076226836762773,0.076531845635124482,1,0.088468642209268769,0.082192830885502444,0.2353809071453789,10.837446536775678,rigidification_benchmark
5,Generic-Multi-Spin,0.45219838685411218,0.28130819974539989,1,0.0033985793796063105,0.0024968769506519945,0.0090088261263930672,11.372241183184087,rigidification_benchmark
8,Generic-Multi-Spin,0.12902171524579453,0.033481383892207409,1,0.0005581614351594335,0.00051769440138686447,0.0015235296933222666,10.271769660897553,rigidification_benchmark
9,Generic-Multi-Spin,1.3484099243116836,0.20370127583640443,1,0.50150581940402195,0.40259079328147634,1.3599460802020238,12.018676231335849,rigidification_benchmark
8,Generic-Multi-Spin,1.4716959080825485,0.13538428152405657,1,0.34412286400038311,0.23940739802340383,0.94708647162074133,12.987755740899592,rigidification_benchmark
8,Generic-Multi-Spin,0.064686950829424897,0.22824945012673459,1,0.0010186856368343596,0.00079529570615274805,0.0026399952866482698,10.599235361814499,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,0.46952070743301233,0.054312534027382738,1,1.873469876731826e-09,1.038722697461053e-09,0.0044361668036867787,12.188498662039638,rigidification_benchmark
9,Generic-Multi-Spin,0.93759889000039542,0.18644911937023234,1,0.29984576234909655,0.22528028505112488,0.80105351504434774,10.524590233061463,rigidification_benchmark
9,Generic-Multi-Spin,0.86870987872066252,0.0043984186861636123,1,0.0048221968770898078,0.0038945383555858437,0.012905469157277909,10.467929529678077,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,0.58820739004851685,0.20919101128272155,1,1.6252801371012137e-08,1.4667672489844685e-08,0.022198946295546387,10.441641052253544,rigidification_benchmark
6,Single-Spin,0.37088567411341705,0.11029975606676472,1,0.012382555426735609,0.0079352748910242916,0.032082803889997638,10.302263710461556,rigidification_benchmark
7,Single-Spin,1.2153062999133197,0.28050841629815099,1,0.37984334069644549,0.29082163106782571,1.0626971892351473,11.938085488136858,rigidification_benchmark
