block_index	language	source_offset_tokens	length_tokens
7192	EN	7364608	2048
7193	TL	7364608	2048
7194	EN	7366656	2048
7195	TL	7366656	2048
7196	EN	7368704	2048
7197	TL	7368704	2048
7198	EN	7370752	2048
7199	TL	7370752	2048
7200	EN	7372800	2048
7201	TL	7372800	2048
7202	EN	7374848	2048
7203	TL	7374848	2048
7204	EN	7376896	2048
7205	TL	7376896	2048
7206	EN	7378944	2048
7207	TL	7378944	2048
7208	EN	7380992	2048
7209	TL	7380992	2048
7210	EN	7383040	2048
7211	TL	7383040	2048
7212	EN	7385088	2048
7213	TL	7385088	2048
7214	EN	7387136	2048
7215	TL	7387136	2048
7216	EN	7389184	2048
7217	TL	7389184	2048
7218	EN	7391232	2048
7219	TL	7391232	2048
7220	EN	7393280	2048
7221	TL	7393280	2048
7222	EN	7395328	2048
7223	TL	7395328	2048
7224	EN	7397376	2048
7225	TL	7397376	2048
7226	EN	7399424	2048
7227	TL	7399424	2048
7228	EN	7401472	2048
7229	TL	7401472	2048
7230	EN	7403520	2048
7231	TL	7403520	2048
7232	EN	7405568	2048
7233	TL	7405568	2048
7234	EN	7407616	2048
7235	TL	7407616	2048
7236	EN	7409664	2048
7237	TL	7409664	2048
7238	EN	7411712	2048
7239	TL	7411712	2048
7240	EN	7413760	2048
7241	TL	7413760	2048
7242	EN	7415808	2048
7243	TL	7415808	2048
7244	EN	7417856	2048
7245	TL	7417856	2048
7246	EN	7419904	2048
7247	TL	7419904	2048
7248	EN	7421952	2048
7249	TL	7421952	2048
7250	EN	7424000	2048
7251	TL	7424000	2048
7252	EN	7426048	2048
7253	TL	7426048	2048
7254	EN	7428096	2048
7255	TL	7428096	2048
7256	EN	7430144	2048
7257	TL	7430144	2048
7258	EN	7432192	2048
7259	TL	7432192	2048
7260	EN	7434240	2048
7261	TL	7434240	2048
7262	EN	7436288	2048
7263	TL	7436288	2048
7264	EN	7438336	2048
7265	TL	7438336	2048
7266	EN	7440384	2048
7267	TL	7440384	2048
7268	EN	7442432	2048
7269	TL	7442432	2048
7270	EN	7444480	2048
7271	TL	7444480	2048
7272	EN	7446528	2048
7273	TL	7446528	2048
7274	EN	7448576	2048
7275	TL	7448576	2048
7276	EN	7450624	2048
7277	TL	7450624	2048
7278	EN	7452672	2048
7279	TL	7452672	2048
7280	EN	7454720	2048
7281	TL	7454720	2048
7282	EN	7456768	2048
7283	TL	7456768	2048
7284	EN	7458816	2048
7285	TL	7458816	2048
7286	EN	7460864	2048
7287	TL	7460864	2048
7288	EN	7462912	2048
7289	TL	7462912	2048
7290	EN	7464960	2048
7291	TL	7464960	2048
7292	EN	7467008	2048
7293	TL	7467008	2048
7294	EN	7469056	2048
7295	TL	7469056	2048
7296	EN	7471104	2048
7297	TL	7471104	2048
7298	EN	7473152	2048
7299	TL	7473152	2048
7300	EN	7475200	2048
7301	TL	7475200	2048
7302	EN	7477248	2048
7303	TL	7477248	2048
7304	EN	7479296	2048
7305	TL	7479296	2048
7306	EN	7481344	2048
7307	TL	7481344	2048
7308	EN	7483392	2048
7309	TL	7483392	2048
7310	EN	7485440	2048
7311	TL	7485440	2048
7312	EN	7487488	2048
7313	TL	7487488	2048
7314	EN	7489536	2048
7315	TL	7489536	2048
7316	EN	7491584	2048
7317	TL	7491584	2048
7318	EN	7493632	2048
7319	TL	7493632	2048
7320	EN	7495680	2048
7321	TL	7495680	2048
7322	EN	7497728	2048
7323	TL	7497728	2048
7324	EN	7499776	2048
7325	TL	7499776	2048
7326	EN	7501824	2048
7327	TL	7501824	2048
7328	EN	7503872	2048
7329	TL	7503872	2048
7330	EN	7505920	2048
7331	TL	7505920	2048
7332	EN	7507968	2048
7333	TL	7507968	2048
7334	EN	7510016	2048
7335	TL	7510016	2048
7336	EN	7512064	2048
7337	TL	7512064	2048
7338	EN	7514112	2048
7339	TL	7514112	2048
7340	EN	7516160	2048
7341	TL	7516160	2048
7342	EN	7518208	2048
7343	TL	7518208	2048
7344	EN	7520256	2048
7345	TL	7520256	2048
7346	EN	7522304	2048
7347	TL	7522304	2048
7348	EN	7524352	2048
7349	TL	7524352	2048
7350	EN	7526400	2048
7351	TL	7526400	2048
7352	EN	7528448	2048
7353	TL	7528448	2048
7354	EN	7530496	2048
7355	TL	7530496	2048
7356	EN	7532544	2048
7357	TL	7532544	2048
7358	EN	7534592	2048
7359	TL	7534592	2048
7360	EN	7536640	2048
7361	TL	7536640	2048
7362	EN	7538688	2048
7363	TL	7538688	2048
7364	EN	7540736	2048
7365	TL	7540736	2048
7366	EN	7542784	2048
7367	TL	7542784	2048
7368	EN	7544832	2048
7369	TL	7544832	2048
7370	EN	7546880	2048
7371	TL	7546880	2048
7372	EN	7548928	2048
7373	TL	7548928	2048
7374	EN	7550976	2048
7375	TL	7550976	2048
7376	EN	7553024	2048
7377	TL	7553024	2048
7378	EN	7555072	2048
7379	TL	7555072	2048
7380	EN	7557120	2048
7381	TL	7557120	2048
7382	EN	7559168	2048
7383	TL	7559168	2048
7384	EN	7561216	2048
7385	TL	7561216	2048
7386	EN	7563264	2048
7387	TL	7563264	2048
7388	EN	7565312	2048
7389	TL	7565312	2048
7390	EN	7567360	2048
7391	TL	7567360	2048
7392	EN	7569408	2048
7393	TL	7569408	2048
7394	EN	7571456	2048
7395	TL	7571456	2048
7396	EN	7573504	2048
7397	TL	7573504	2048
7398	EN	7575552	2048
7399	TL	7575552	2048
7400	EN	7577600	2048
7401	TL	7577600	2048
7402	EN	7579648	2048
7403	TL	7579648	2048
7404	EN	7581696	2048
7405	TL	7581696	2048
7406	EN	7583744	2048
7407	TL	7583744	2048
7408	EN	7585792	2048
7409	TL	7585792	2048
7410	EN	7587840	2048
7411	TL	7587840	2048
7412	EN	7589888	2048
7413	TL	7589888	2048
7414	EN	7591936	2048
7415	TL	7591936	2048
7416	EN	7593984	2048
7417	TL	7593984	2048
7418	EN	7596032	2048
7419	TL	7596032	2048
7420	EN	7598080	2048
7421	TL	7598080	2048
7422	EN	7600128	2048
7423	TL	7600128	2048
7424	EN	7602176	2048
7425	TL	7602176	2048
7426	EN	7604224	2048
7427	TL	7604224	2048
7428	EN	7606272	2048
7429	TL	7606272	2048
7430	EN	7608320	2048
7431	TL	7608320	2048
7432	EN	7610368	2048
7433	TL	7610368	2048
7434	EN	7612416	2048
7435	TL	7612416	2048
7436	EN	7614464	2048
7437	TL	7614464	2048
7438	EN	7616512	2048
7439	TL	7616512	2048
7440	EN	7618560	2048
7441	TL	7618560	2048
7442	EN	7620608	2048
7443	TL	7620608	2048
7444	EN	7622656	2048
7445	TL	7622656	2048
7446	EN	7624704	2048
7447	TL	7624704	2048
7448	EN	7626752	2048
7449	TL	7626752	2048
7450	EN	7628800	2048
7451	TL	7628800	2048
7452	EN	7630848	2048
7453	TL	7630848	2048
7454	EN	7632896	2048
7455	TL	7632896	2048
7456	EN	7634944	2048
7457	TL	7634944	2048
7458	EN	7636992	2048
7459	TL	7636992	2048
7460	EN	7639040	2048
7461	TL	7639040	2048
7462	EN	7641088	2048
7463	TL	7641088	2048
7464	EN	7643136	2048
7465	TL	7643136	2048
7466	EN	7645184	2048
7467	TL	7645184	2048
7468	EN	7647232	2048
7469	TL	7647232	2048
7470	EN	7649280	2048
7471	TL	7649280	2048
7472	EN	7651328	2048
7473	TL	7651328	2048
7474	EN	7653376	2048
7475	TL	7653376	2048
7476	EN	7655424	2048
7477	TL	7655424	2048
7478	EN	7657472	2048
7479	TL	7657472	2048
7480	EN	7659520	2048
7481	TL	7659520	2048
7482	EN	7661568	2048
7483	TL	7661568	2048
7484	EN	7663616	2048
7485	TL	7663616	2048
7486	EN	7665664	2048
7487	TL	7665664	2048
7488	EN	7667712	2048
7489	TL	7667712	2048
7490	EN	7669760	2048
7491	TL	7669760	2048
7492	EN	7671808	2048
7493	TL	7671808	2048
7494	EN	7673856	2048
7495	TL	7673856	2048
7496	EN	7675904	2048
7497	TL	7675904	2048
7498	EN	7677952	2048
7499	TL	7677952	2048
7500	EN	7680000	2048
7501	TL	7680000	2048
7502	EN	7682048	2048
7503	TL	7682048	2048
7504	EN	7684096	2048
7505	TL	7684096	2048
7506	EN	7686144	2048
7507	TL	7686144	2048
7508	EN	7688192	2048
7509	TL	7688192	2048
7510	EN	7690240	2048
7511	TL	7690240	2048
7512	EN	7692288	2048
7513	TL	7692288	2048
7514	EN	7694336	2048
7515	TL	7694336	2048
7516	EN	7696384	2048
7517	TL	7696384	2048
7518	EN	7698432	2048
7519	TL	7698432	2048
7520	EN	7700480	2048
7521	TL	7700480	2048
7522	EN	7702528	2048
7523	TL	7702528	2048
7524	EN	7704576	2048
7525	TL	7704576	2048
7526	EN	7706624	2048
7527	TL	7706624	2048
7528	EN	7708672	2048
7529	TL	7708672	2048
7530	EN	7710720	2048
7531	TL	7710720	2048
7532	EN	7712768	2048
7533	TL	7712768	2048
7534	EN	7714816	2048
7535	TL	7714816	2048
7536	EN	7716864	2048
7537	TL	7716864	2048
7538	EN	7718912	2048
7539	TL	7718912	2048
7540	EN	7720960	2048
7541	TL	7720960	2048
7542	EN	7723008	2048
7543	TL	7723008	2048
7544	EN	7725056	2048
7545	TL	7725056	2048
7546	EN	7727104	2048
7547	TL	7727104	2048
7548	EN	7729152	2048
7549	TL	7729152	2048
7550	EN	7731200	2048
7551	TL	7731200	2048
7552	EN	7733248	2048
7553	TL	7733248	2048
7554	EN	7735296	2048
7555	TL	7735296	2048
7556	EN	7737344	2048
7557	TL	7737344	2048
7558	EN	7739392	2048
7559	TL	7739392	2048
7560	EN	7741440	2048
7561	TL	7741440	2048
7562	EN	7743488	2048
7563	TL	7743488	2048
7564	EN	7745536	2048
7565	TL	7745536	2048
7566	EN	7747584	2048
7567	TL	7747584	2048
7568	EN	7749632	2048
7569	TL	7749632	2048
7570	EN	7751680	2048
7571	TL	7751680	2048
7572	EN	7753728	2048
7573	TL	7753728	2048
7574	EN	7755776	2048
7575	TL	7755776	2048
7576	EN	7757824	2048
7577	TL	7757824	2048
7578	EN	7759872	2048
7579	TL	7759872	2048
7580	EN	7761920	2048
7581	TL	7761920	2048
7582	EN	7763968	2048
7583	TL	7763968	2048
7584	EN	7766016	2048
7585	TL	7766016	2048
7586	EN	7768064	2048
7587	TL	7768064	2048
7588	EN	7770112	2048
7589	TL	7770112	2048
7590	EN	7772160	2048
7591	TL	7772160	2048
7592	EN	7774208	2048
7593	TL	7774208	2048
7594	EN	7776256	2048
7595	TL	7776256	2048
7596	EN	7778304	2048
7597	TL	7778304	2048
7598	EN	7780352	2048
7599	TL	7780352	2048
7600	EN	7782400	2048
7601	TL	7782400	2048
7602	EN	7784448	2048
7603	TL	7784448	2048
7604	EN	7786496	2048
7605	TL	7786496	2048
7606	EN	7788544	2048
7607	TL	7788544	2048
7608	EN	7790592	2048
7609	TL	7790592	2048
7610	EN	7792640	2048
7611	TL	7792640	2048
7612	EN	7794688	2048
7613	TL	7794688	2048
7614	EN	7796736	2048
7615	TL	7796736	2048
7616	EN	7798784	2048
7617	TL	7798784	2048
7618	EN	7800832	2048
7619	TL	7800832	2048
7620	EN	7802880	2048
7621	TL	7802880	2048
7622	EN	7804928	2048
7623	TL	7804928	2048
7624	EN	7806976	2048
7625	TL	7806976	2048
7626	EN	7809024	2048
7627	TL	7809024	2048
7628	EN	7811072	2048
7629	TL	7811072	2048
7630	EN	7813120	2048
7631	TL	7813120	2048
7632	EN	7815168	2048
7633	TL	7815168	2048
7634	EN	7817216	2048
7635	TL	7817216	2048
7636	EN	7819264	2048
7637	TL	7819264	2048
7638	EN	7821312	2048
7639	TL	7821312	2048
7640	EN	7823360	2048
7641	TL	7823360	2048
7642	EN	7825408	2048
7643	TL	7825408	2048
7644	EN	7827456	2048
7645	TL	7827456	2048
7646	EN	7829504	2048
7647	TL	7829504	2048
7648	EN	7831552	2048
7649	TL	7831552	2048
7650	EN	7833600	2048
7651	TL	7833600	2048
7652	EN	7835648	2048
7653	TL	7835648	2048
7654	EN	7837696	2048
7655	TL	7837696	2048
7656	EN	7839744	2048
7657	TL	7839744	2048
7658	EN	7841792	2048
7659	TL	7841792	2048
7660	EN	7843840	2048
7661	TL	7843840	2048
7662	EN	7845888	2048
7663	TL	7845888	2048
7664	EN	7847936	2048
7665	TL	7847936	2048
7666	EN	7849984	2048
7667	TL	7849984	2048
7668	EN	7852032	2048
7669	TL	7852032	2048
7670	EN	7854080	2048
7671	TL	7854080	2048
7672	EN	7856128	2048
7673	TL	7856128	2048
7674	EN	7858176	2048
7675	TL	7858176	2048
7676	EN	7860224	2048
7677	TL	7860224	2048
7678	EN	7862272	2048
7679	TL	7862272	2048
7680	EN	7864320	2048
7681	TL	7864320	2048
7682	EN	7866368	2048
7683	TL	7866368	2048
7684	EN	7868416	2048
7685	TL	7868416	2048
7686	EN	7870464	2048
7687	TL	7870464	2048
7688	EN	7872512	2048
7689	TL	7872512	2048
7690	EN	7874560	2048
7691	TL	7874560	2048
7692	EN	7876608	2048
7693	TL	7876608	2048
7694	EN	7878656	2048
7695	TL	7878656	2048
7696	EN	7880704	2048
7697	TL	7880704	2048
7698	EN	7882752	2048
7699	TL	7882752	2048
7700	EN	7884800	2048
7701	TL	7884800	2048
7702	EN	7886848	2048
7703	TL	7886848	2048
7704	EN	7888896	2048
7705	TL	7888896	2048
7706	EN	7890944	2048
7707	TL	7890944	2048
7708	EN	7892992	2048
7709	TL	7892992	2048
7710	EN	7895040	2048
7711	TL	7895040	2048
7712	EN	7897088	2048
7713	TL	7897088	2048
7714	EN	7899136	2048
7715	TL	7899136	2048
7716	EN	7901184	2048
7717	TL	7901184	2048
7718	EN	7903232	2048
7719	TL	7903232	2048
7720	EN	7905280	2048
7721	TL	7905280	2048
7722	EN	7907328	2048
7723	TL	7907328	2048
7724	EN	7909376	2048
7725	TL	7909376	2048
7726	EN	7911424	2048
7727	TL	7911424	2048
7728	EN	7913472	2048
7729	TL	7913472	2048
7730	EN	7915520	2048
7731	TL	7915520	2048
7732	EN	7917568	2048
7733	TL	7917568	2048
7734	EN	7919616	2048
7735	TL	7919616	2048
7736	EN	7921664	2048
7737	TL	7921664	2048
7738	EN	7923712	2048
7739	TL	7923712	2048
7740	EN	7925760	2048
7741	TL	7925760	2048
7742	EN	7927808	2048
7743	TL	7927808	2048
7744	EN	7929856	2048
7745	TL	7929856	2048
7746	EN	7931904	2048
7747	TL	7931904	2048
7748	EN	7933952	2048
7749	TL	7933952	2048
7750	EN	7936000	2048
7751	TL	7936000	2048
7752	EN	7938048	2048
7753	TL	7938048	2048
7754	EN	7940096	2048
7755	TL	7940096	2048
7756	EN	7942144	2048
7757	TL	7942144	2048
7758	EN	7944192	2048
7759	TL	7944192	2048
7760	EN	7946240	2048
7761	TL	7946240	2048
7762	EN	7948288	2048
7763	TL	7948288	2048
7764	EN	7950336	2048
7765	TL	7950336	2048
7766	EN	7952384	2048
7767	TL	7952384	2048
7768	EN	7954432	2048
7769	TL	7954432	2048
7770	EN	7956480	2048
7771	TL	7956480	2048
7772	EN	7958528	2048
7773	TL	7958528	2048
7774	EN	7960576	2048
7775	TL	7960576	2048
7776	EN	7962624	2048
7777	TL	7962624	2048
7778	EN	7964672	2048
7779	TL	7964672	2048
7780	EN	7966720	2048
7781	TL	7966720	2048
7782	EN	7968768	2048
7783	TL	7968768	2048
7784	EN	7970816	2048
7785	TL	7970816	2048
7786	EN	7972864	2048
7787	TL	7972864	2048
7788	EN	7974912	2048
7789	TL	7974912	2048
7790	EN	7976960	2048
7791	TL	7976960	2048
7792	EN	7979008	2048
7793	TL	7979008	2048
7794	EN	7981056	2048
7795	TL	7981056	2048
7796	EN	7983104	2048
7797	TL	7983104	2048
7798	EN	7985152	2048
7799	TL	7985152	2048
7800	EN	7987200	2048
7801	TL	7987200	2048
7802	EN	7989248	2048
7803	TL	7989248	2048
7804	EN	7991296	2048
7805	TL	7991296	2048
7806	EN	7993344	2048
7807	TL	7993344	2048
7808	EN	7995392	2048
7809	TL	7995392	2048
7810	EN	7997440	2048
7811	TL	7997440	2048
7812	EN	7999488	2048
7813	TL	7999488	2048
7814	EN	8001536	2048
7815	TL	8001536	2048
7816	EN	8003584	2048
7817	TL	8003584	2048
7818	EN	8005632	2048
7819	TL	8005632	2048
7820	EN	8007680	2048
7821	TL	8007680	2048
7822	EN	8009728	2048
7823	TL	8009728	2048
7824	EN	8011776	2048
7825	TL	8011776	2048
7826	EN	8013824	2048
7827	TL	8013824	2048
7828	EN	8015872	2048
7829	TL	8015872	2048
7830	EN	8017920	2048
7831	TL	8017920	2048
7832	EN	8019968	2048
7833	TL	8019968	2048
7834	EN	8022016	2048
7835	TL	8022016	2048
7836	EN	8024064	2048
7837	TL	8024064	2048
7838	EN	8026112	2048
7839	TL	8026112	2048
7840	EN	8028160	2048
7841	TL	8028160	2048
7842	EN	8030208	2048
7843	TL	8030208	2048
7844	EN	8032256	2048
7845	TL	8032256	2048
7846	EN	8034304	2048
7847	TL	8034304	2048
7848	EN	8036352	2048
7849	TL	8036352	2048
7850	EN	8038400	2048
7851	TL	8038400	2048
7852	EN	8040448	2048
7853	TL	8040448	2048
7854	EN	8042496	2048
7855	TL	8042496	2048
7856	EN	8044544	2048
7857	TL	8044544	2048
7858	EN	8046592	2048
7859	TL	8046592	2048
7860	EN	8048640	2048
7861	TL	8048640	2048
7862	EN	8050688	2048
7863	TL	8050688	2048
7864	EN	8052736	2048
7865	TL	8052736	2048
7866	EN	8054784	2048
7867	TL	8054784	2048
7868	EN	8056832	2048
7869	TL	8056832	2048
7870	EN	8058880	2048
7871	TL	8058880	2048
7872	EN	8060928	2048
7873	TL	8060928	2048
7874	EN	8062976	2048
7875	TL	8062976	2048
7876	EN	8065024	2048
7877	TL	8065024	2048
7878	EN	8067072	2048
7879	TL	8067072	2048
7880	EN	8069120	2048
7881	TL	8069120	2048
7882	EN	8071168	2048
7883	TL	8071168	2048
7884	EN	8073216	2048
7885	TL	8073216	2048
7886	EN	8075264	2048
7887	TL	8075264	2048
7888	EN	8077312	2048
7889	TL	8077312	2048
7890	EN	8079360	2048
7891	TL	8079360	2048
7892	EN	8081408	2048
7893	TL	8081408	2048
7894	EN	8083456	2048
7895	TL	8083456	2048
7896	EN	8085504	2048
7897	TL	8085504	2048
7898	EN	8087552	2048
7899	TL	8087552	2048
7900	EN	8089600	2048
7901	TL	8089600	2048
7902	EN	8091648	2048
7903	TL	8091648	2048
7904	EN	8093696	2048
7905	TL	8093696	2048
7906	EN	8095744	2048
7907	TL	8095744	2048
7908	EN	8097792	2048
7909	TL	8097792	2048
7910	EN	8099840	2048
7911	TL	8099840	2048
7912	EN	8101888	2048
7913	TL	8101888	2048
7914	EN	8103936	2048
7915	TL	8103936	2048
7916	EN	8105984	2048
7917	TL	8105984	2048
7918	EN	8108032	2048
7919	TL	8108032	2048
7920	EN	8110080	2048
7921	TL	8110080	2048
7922	EN	8112128	2048
7923	TL	8112128	2048
7924	EN	8114176	2048
7925	TL	8114176	2048
7926	EN	8116224	2048
7927	TL	8116224	2048
7928	EN	8118272	2048
7929	TL	8118272	2048
7930	EN	8120320	2048
7931	TL	8120320	2048
7932	EN	8122368	2048
7933	TL	8122368	2048
7934	EN	8124416	2048
7935	TL	8124416	2048
7936	EN	8126464	2048
7937	TL	8126464	2048
7938	EN	8128512	2048
7939	TL	8128512	2048
7940	EN	8130560	2048
7941	TL	8130560	2048
7942	EN	8132608	2048
7943	TL	8132608	2048
7944	EN	8134656	2048
7945	TL	8134656	2048
7946	EN	8136704	2048
7947	TL	8136704	2048
7948	EN	8138752	2048
7949	TL	8138752	2048
7950	EN	8140800	2048
7951	TL	8140800	2048
7952	EN	8142848	2048
7953	TL	8142848	2048
7954	EN	8144896	2048
7955	TL	8144896	2048
7956	EN	8146944	2048
7957	TL	8146944	2048
7958	EN	8148992	2048
7959	TL	8148992	2048
7960	EN	8151040	2048
7961	TL	8151040	2048
7962	EN	8153088	2048
7963	TL	8153088	2048
7964	EN	8155136	2048
7965	TL	8155136	2048
7966	EN	8157184	2048
7967	TL	8157184	2048
7968	EN	8159232	2048
7969	TL	8159232	2048
7970	EN	8161280	2048
7971	TL	8161280	2048
7972	EN	8163328	2048
7973	TL	8163328	2048
7974	EN	8165376	2048
7975	TL	8165376	2048
7976	EN	8167424	2048
7977	TL	8167424	2048
7978	EN	8169472	2048
7979	TL	8169472	2048
7980	EN	8171520	2048
7981	TL	8171520	2048
7982	EN	8173568	2048
7983	TL	8173568	2048
7984	EN	8175616	2048
7985	TL	8175616	2048
7986	EN	8177664	2048
7987	TL	8177664	2048
7988	EN	8179712	2048
7989	TL	8179712	2048
7990	EN	8181760	2048
7991	TL	8181760	2048
7992	EN	8183808	2048
7993	TL	8183808	2048
7994	EN	8185856	2048
7995	TL	8185856	2048
7996	EN	8187904	2048
7997	TL	8187904	2048
7998	EN	8189952	2048
7999	TL	8189952	2048
8000	EN	8192000	2048
8001	TL	8192000	2048
8002	EN	8194048	2048
8003	TL	8194048	2048
8004	EN	8196096	2048
8005	TL	8196096	2048
8006	EN	8198144	2048
8007	TL	8198144	2048
8008	EN	8200192	2048
8009	TL	8200192	2048
8010	EN	8202240	2048
8011	TL	8202240	2048
8012	EN	8204288	2048
8013	TL	8204288	2048
8014	EN	8206336	2048
8015	TL	8206336	2048
8016	EN	8208384	2048
8017	TL	8208384	2048
8018	EN	8210432	2048
8019	TL	8210432	2048
8020	EN	8212480	2048
8021	TL	8212480	2048
8022	EN	8214528	2048
8023	TL	8214528	2048
8024	EN	8216576	2048
8025	TL	8216576	2048
8026	EN	8218624	2048
8027	TL	8218624	2048
8028	EN	8220672	2048
8029	TL	8220672	2048
8030	EN	8222720	2048
8031	TL	8222720	2048
8032	EN	8224768	2048
8033	TL	8224768	2048
8034	EN	8226816	2048
8035	TL	8226816	2048
8036	EN	8228864	2048
8037	TL	8228864	2048
8038	EN	8230912	2048
8039	TL	8230912	2048
8040	EN	8232960	2048
8041	TL	8232960	2048
8042	EN	8235008	2048
8043	TL	8235008	2048
8044	EN	8237056	2048
8045	TL	8237056	2048
8046	EN	8239104	2048
8047	TL	8239104	2048
8048	EN	8241152	2048
8049	TL	8241152	2048
8050	EN	8243200	2048
8051	TL	8243200	2048
8052	EN	8245248	2048
8053	TL	8245248	2048
8054	EN	8247296	2048
8055	TL	8247296	2048
8056	EN	8249344	2048
8057	TL	8249344	2048
8058	EN	8251392	2048
8059	TL	8251392	2048
8060	EN	8253440	2048
8061	TL	8253440	2048
8062	EN	8255488	2048
8063	TL	8255488	2048
8064	EN	8257536	2048
8065	TL	8257536	2048
8066	EN	8259584	2048
8067	TL	8259584	2048
8068	EN	8261632	2048
8069	TL	8261632	2048
8070	EN	8263680	2048
8071	TL	8263680	2048
8072	EN	8265728	2048
8073	TL	8265728	2048
8074	EN	8267776	2048
8075	TL	8267776	2048
8076	EN	8269824	2048
8077	TL	8269824	2048
8078	EN	8271872	2048
8079	TL	8271872	2048
8080	EN	8273920	2048
8081	TL	8273920	2048
8082	EN	8275968	2048
8083	TL	8275968	2048
8084	EN	8278016	2048
8085	TL	8278016	2048
8086	EN	8280064	2048
8087	TL	8280064	2048
8088	EN	8282112	2048
8089	TL	8282112	2048
8090	EN	8284160	2048
8091	TL	8284160	2048
8092	EN	8286208	2048
8093	TL	8286208	2048
8094	EN	8288256	2048
8095	TL	8288256	2048
8096	EN	8290304	2048
8097	TL	8290304	2048
8098	EN	8292352	2048
8099	TL	8292352	2048
8100	EN	8294400	2048
8101	TL	8294400	2048
8102	EN	8296448	2048
8103	TL	8296448	2048
8104	EN	8298496	2048
8105	TL	8298496	2048
8106	EN	8300544	2048
8107	TL	8300544	2048
8108	EN	8302592	2048
8109	TL	8302592	2048
8110	EN	8304640	2048
8111	TL	8304640	2048
8112	EN	8306688	2048
8113	TL	8306688	2048
8114	EN	8308736	2048
8115	TL	8308736	2048
8116	EN	8310784	2048
8117	TL	8310784	2048
8118	EN	8312832	2048
8119	TL	8312832	2048
8120	EN	8314880	2048
8121	TL	8314880	2048
8122	EN	8316928	2048
8123	TL	8316928	2048
8124	EN	8318976	2048
8125	TL	8318976	2048
8126	EN	8321024	2048
8127	TL	8321024	2048
8128	EN	8323072	2048
8129	TL	8323072	2048
8130	EN	8325120	2048
8131	TL	8325120	2048
8132	EN	8327168	2048
8133	TL	8327168	2048
8134	EN	8329216	2048
8135	TL	8329216	2048
8136	EN	8331264	2048
8137	TL	8331264	2048
8138	EN	8333312	2048
8139	TL	8333312	2048
8140	EN	8335360	2048
8141	TL	8335360	2048
8142	EN	8337408	2048
8143	TL	8337408	2048
8144	EN	8339456	2048
8145	TL	8339456	2048
8146	EN	8341504	2048
8147	TL	8341504	2048
8148	EN	8343552	2048
8149	TL	8343552	2048
8150	EN	8345600	2048
8151	TL	8345600	2048
8152	EN	8347648	2048
8153	TL	8347648	2048
8154	EN	8349696	2048
8155	TL	8349696	2048
8156	EN	8351744	2048
8157	TL	8351744	2048
8158	EN	8353792	2048
8159	TL	8353792	2048
8160	EN	8355840	2048
8161	TL	8355840	2048
8162	EN	8357888	2048
8163	TL	8357888	2048
8164	EN	8359936	2048
8165	TL	8359936	2048
8166	EN	8361984	2048
8167	TL	8361984	2048
8168	EN	8364032	2048
8169	TL	8364032	2048
8170	EN	8366080	2048
8171	TL	8366080	2048
8172	EN	8368128	2048
8173	TL	8368128	2048
8174	EN	8370176	2048
8175	TL	8370176	2048
8176	EN	8372224	2048
8177	TL	8372224	2048
8178	EN	8374272	2048
8179	TL	8374272	2048
8180	EN	8376320	2048
8181	TL	8376320	2048
8182	EN	8378368	2048
8183	TL	8378368	2048
8184	EN	8380416	2048
8185	TL	8380416	2048
8186	EN	8382464	2048
8187	TL	8382464	2048
8188	EN	8384512	2048
8189	TL	8384512	2048
8190	EN	8386560	2048
8191	TL	8386560	2048
8192	EN	8388608	2048
8193	TL	8388608	2048
8194	EN	8390656	2048
8195	TL	8390656	2048
8196	EN	8392704	2048
8197	TL	8392704	2048
8198	EN	8394752	2048
8199	TL	8394752	2048
8200	EN	8396800	2048
8201	TL	8396800	2048
8202	EN	8398848	2048
8203	TL	8398848	2048
8204	EN	8400896	2048
8205	TL	8400896	2048
8206	EN	8402944	2048
8207	TL	8402944	2048
8208	EN	8404992	2048
8209	TL	8404992	2048
8210	EN	8407040	2048
8211	TL	8407040	2048
8212	EN	8409088	2048
8213	TL	8409088	2048
8214	EN	8411136	2048
8215	TL	8411136	2048
8216	EN	8413184	2048
8217	TL	8413184	2048
8218	EN	8415232	2048
8219	TL	8415232	2048
8220	EN	8417280	2048
8221	TL	8417280	2048
8222	EN	8419328	2048
8223	TL	8419328	2048
8224	EN	8421376	2048
8225	TL	8421376	2048
8226	EN	8423424	2048
8227	TL	8423424	2048
8228	EN	8425472	2048
8229	TL	8425472	2048
8230	EN	8427520	2048
8231	TL	8427520	2048
8232	EN	8429568	2048
8233	TL	8429568	2048
8234	EN	8431616	2048
8235	TL	8431616	2048
8236	EN	8433664	2048
8237	TL	8433664	2048
8238	EN	8435712	2048
8239	TL	8435712	2048
8240	EN	8437760	2048
8241	TL	8437760	2048
8242	EN	8439808	2048
8243	TL	8439808	2048
8244	EN	8441856	2048
8245	TL	8441856	2048
8246	EN	8443904	2048
8247	TL	8443904	2048
8248	EN	8445952	2048
8249	TL	8445952	2048
8250	EN	8448000	2048
8251	TL	8448000	2048
8252	EN	8450048	2048
8253	TL	8450048	2048
8254	EN	8452096	2048
8255	TL	8452096	2048
8256	EN	8454144	2048
8257	TL	8454144	2048
8258	EN	8456192	2048
8259	TL	8456192	2048
8260	EN	8458240	2048
8261	TL	8458240	2048
8262	EN	8460288	2048
8263	TL	8460288	2048
8264	EN	8462336	2048
8265	TL	8462336	2048
8266	EN	8464384	2048
